p_val,auc,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.8402982683929865e-26,0.45096451681846017,-0.3739918520879971,0.398,0.408,6.1719923325363985e-22,DC,SELENOW
2.0643913766201585e-26,0.46673224541527125,-0.29342590674594426,0.083,0.142,6.923555798908687e-22,DC,PEPD
2.3027264641019383e-26,0.46820725993493223,-0.306493140776824,0.07,0.128,7.722884015305081e-22,DC,C21orf91
2.419140803323747e-26,0.4688669024197711,-0.2791786518552561,0.065,0.122,8.113314426187183e-22,DC,OSTM1
2.6431926337504656e-26,0.4631453974999971,-0.32817269735928345,0.123,0.182,8.86473945507231e-22,DC,NUDT22
2.6537993298284235e-26,0.45260438177678475,-0.4273359278730189,0.345,0.366,8.900312192378566e-22,DC,DHX36
2.714266180033116e-26,0.4518207443466829,-0.45974683469194044,0.38,0.388,9.103105914595066e-22,DC,UGP2
3.090621376915796e-26,0.4536519649327744,-0.4507557451653956,0.314,0.342,1.0365325973900197e-21,DC,FRG1
4.7506361281217185e-26,0.4711651564743712,-0.30526398755020334,0.051,0.104,1.593268344649462e-21,DC,NIPAL3
8.684132022217266e-26,0.4514181778247014,-0.5106455782691364,0.425,0.415,2.9124841976112265e-21,DC,STAG2
9.008378330978576e-26,0.4635539703395544,-0.32274355875682786,0.123,0.182,3.021229924643595e-21,DC,DDX39B
1.349622580583766e-25,0.4701595727775344,-0.34807868601679076,0.061,0.115,4.526364210761835e-21,DC,AP3M2
1.367868654249582e-25,0.4701317415829114,-0.26222316734114337,0.058,0.115,4.587557892622248e-21,DC,RFLNB
2.166395263629498e-25,0.448123437087877,-0.39284037805769345,0.678,0.58,7.265656435160611e-21,DC,NDUFB11
2.2219170931210837e-25,0.4669458377477562,-0.26018432624254834,0.089,0.147,7.45186554690949e-21,DC,TFPT
2.370930038743453e-25,0.4617918641852027,-0.3927925751716823,0.155,0.209,7.951625163937793e-21,DC,PPP1CC
2.579760077530715e-25,0.45805340002288925,-0.45205534522652757,0.228,0.269,8.651999348022513e-21,DC,RNASEH2C
2.701088054537816e-25,0.4469739037040467,-0.27094776280058874,0.789,0.696,9.058909117308927e-21,DC,COX6A1
3.1469789637093076e-25,0.46792408364737265,-0.34572895295123074,0.076,0.138,1.0554338048488276e-20,DC,ZNF331
3.57141052546382e-25,0.4703834866653632,-0.2774557728212612,0.061,0.115,1.197779662030056e-20,DC,ARMC10
3.7502168133000476e-25,0.45272777887559806,-0.5290998563320772,0.387,0.394,1.25774771484457e-20,DC,HCST
4.17266406207827e-25,0.45950550936393164,-0.3222506373735908,0.194,0.247,1.3994280731398104e-20,DC,GLRX5
4.465802116707472e-25,0.4585015948623404,-0.6176861835967163,0.219,0.265,1.497740713901352e-20,DC,SMC4
4.654211556771888e-25,0.4483522491386311,-0.3649819008095878,0.679,0.59,1.560929471910156e-20,DC,SRRM1
4.8731598872328005e-25,0.4611581171059835,-0.41674992301304487,0.171,0.222,1.6343603629801368e-20,DC,COMMD3
5.244341302119892e-25,0.45403110602040825,-0.4871502766886703,0.357,0.362,1.7588471859049695e-20,DC,SIVA1
5.891076184032102e-25,0.44869914730284954,-0.4017479931860377,0.666,0.574,1.9757491306006864e-20,DC,MZT2B
6.633960266715376e-25,0.47026746466401703,-0.28908119382126984,0.064,0.118,2.224897594251003e-20,DC,RETREG3
7.458129461483932e-25,0.4602297451289068,-0.4697395625968194,0.193,0.239,2.5013074587924812e-20,DC,ZNF148
8.885402837276734e-25,0.46804251692957405,-0.3691816532210349,0.085,0.14,2.979986403565871e-20,DC,P2RY8
9.467088102462499e-25,0.450062092968903,-0.4402718337255864,0.555,0.51,3.1750720078038726e-20,DC,C4orf3
1.0337701719445669e-24,0.46692989683368685,-0.35555410252017505,0.097,0.152,3.4670584026676883e-20,DC,C6orf89
1.3192257596166793e-24,0.46555569156037274,-0.4255001628072232,0.113,0.168,4.424419352602419e-20,DC,AL357060.1
1.4322637044492136e-24,0.45139214613794426,-0.4630638933540633,0.503,0.46,4.803526011981773e-20,DC,NDUFS6
1.4498397100531301e-24,0.46136476009521177,-0.3689249666364589,0.174,0.225,4.8624724195761876e-20,DC,RPAIN
1.6824239721437734e-24,0.4539273334053866,-0.5436259295251237,0.388,0.378,5.642513517775787e-20,DC,DGUOK
2.1246809597345277e-24,0.45268172082490676,-0.5347709677308331,0.425,0.42,7.125755002757659e-20,DC,OSBPL8
3.1267712477988922e-24,0.4662033263838243,-0.3467418963365203,0.11,0.164,1.0486565410867925e-19,DC,THAP11
3.3049027556391743e-24,0.46971025386738763,-0.3264205258527465,0.073,0.127,1.1083982861862663e-19,DC,CKAP2
4.499995861354285e-24,0.47276279516989805,-0.2509399373992618,0.05,0.101,1.509208611981e-19,DC,FBXO3
5.5315582510041205e-24,0.5353567265708478,0.304871872234067,0.261,0.183,1.855174006221762e-19,DC,ARRDC3
6.757930829137912e-24,0.4609765408932691,-0.35383138937769765,0.187,0.24,2.2664748414762732e-19,DC,MLEC
7.078772557916506e-24,0.4606251464462679,-0.45493187233978005,0.202,0.246,2.3740787404740375e-19,DC,USP47
7.662178593098997e-24,0.45676427894321636,-0.3349415431712399,0.275,0.323,2.569741456553542e-19,DC,ZC3HAV1
8.578384450107905e-24,0.472099584506665,-0.2607030463283636,0.056,0.108,2.877018576877189e-19,DC,LINS1
9.062631451867045e-24,0.5456820987812437,0.2551519265784077,0.528,0.386,3.0394253363271697e-19,DC,HSPA5
9.260116445476796e-24,0.44960900593504355,-0.37859877250273444,0.673,0.605,3.105657853484008e-19,DC,ATP5MC2
1.0150813286692084e-23,0.45697710730552943,-0.4771080723962915,0.299,0.321,3.404379760090791e-19,DC,SURF4
1.2965111325128221e-23,0.4715958645538581,-0.2781983225151864,0.062,0.113,4.348239036221503e-19,DC,METTL4
1.3101883867149527e-23,0.450212634882888,-0.43090590570282994,0.658,0.573,4.394109811364608e-19,DC,SCAF11
1.666751081138555e-23,0.4601325597671124,-0.45956284005891584,0.219,0.261,5.5899497759224855e-19,DC,XRN1
1.8225223216347687e-23,0.4491924720886034,-0.27926560150069024,0.764,0.68,6.112375362298688e-19,DC,HMGN1
1.842788241105824e-23,0.4629197607002702,-0.42207200159047853,0.169,0.216,6.1803432030207125e-19,DC,MRPL43
2.2626331293212914e-23,0.470552287267507,-0.29146619275703534,0.072,0.124,7.588418989117747e-19,DC,FBXO21
3.8970832751596917e-23,0.4700908602259372,-0.2936012869136596,0.078,0.131,1.3070037888230574e-18,DC,PMVK
4.504585203077915e-23,0.4630364810181017,-0.4066490508693322,0.172,0.219,1.5107477854082711e-18,DC,GRK2
4.639158136572623e-23,0.4653785807931035,-0.36776335324064857,0.134,0.186,1.5558808558437263e-18,DC,ASNSD1
5.0527763408350597e-23,0.4714835320907511,-0.31115644072856286,0.066,0.118,1.6946001291892624e-18,DC,AC114760.2
5.094778621266804e-23,0.4621449616490455,-0.3947054006373955,0.187,0.234,1.7086868540004607e-18,DC,DDX27
5.138464694735802e-23,0.4607039507653056,-0.4052745845169561,0.218,0.259,1.7233382893204933e-18,DC,TXNDC12
5.268886172019147e-23,0.46974066445609375,-0.3045429355169098,0.083,0.135,1.7670790443717814e-18,DC,CRTC3
5.270200700660535e-23,0.4681698303702714,-0.3156310114410984,0.099,0.152,1.7675199109875304e-18,DC,GOPC
5.515952786793985e-23,0.4630485384171304,-0.4211904243618744,0.173,0.22,1.849940245634967e-18,DC,ETFB
6.130418271847999e-23,0.45593794075321786,-0.4347038123577722,0.352,0.367,2.056019680012382e-18,DC,MINOS1
8.170355910375602e-23,0.46418842269852867,-0.3699357992886369,0.155,0.205,2.7401739652217695e-18,DC,AC016831.7
1.2113388529490787e-22,0.4683550622996288,-0.32761894321020585,0.1,0.153,4.06258824502062e-18,DC,MRPL42
1.2479033094938756e-22,0.4506552979018624,-0.35401418837471565,0.631,0.629,4.18521811938056e-18,DC,ISG20
1.433462361921389e-22,0.4554411502486111,-0.512710154885089,0.397,0.393,4.807546069411955e-18,DC,UQCRQ
2.131466509012632e-22,0.4516071162030961,-0.2740146450925176,0.646,0.573,7.148512377926565e-18,DC,ST13
2.153122279676621e-22,0.4626916041916298,-0.44329279727059334,0.189,0.234,7.22114150157945e-18,DC,EPRS
2.627931388679133e-22,0.4579621284666576,-0.36888851423467506,0.307,0.331,8.813556291352077e-18,DC,SNHG7
2.7843890251077775e-22,0.46916913120824616,-0.4219728520139138,0.095,0.147,9.338283912406464e-18,DC,ZBTB20
2.9992579672924375e-22,0.4705047510141132,-0.29050624789601104,0.081,0.133,1.0058911370705377e-17,DC,BRD8
3.186968736572017e-22,0.4662814821240181,-0.38634168258932666,0.133,0.183,1.068845574871523e-17,DC,PHC3
3.3648918872428563e-22,0.47280116974974556,-0.28140319282830734,0.061,0.111,1.1285174411435092e-17,DC,CDK5RAP2
3.605380621807862e-22,0.4518228651597123,-0.4165618458548612,0.643,0.577,1.2091725529419208e-17,DC,CAST
4.1408092161615862e-22,0.46833585760153057,-0.3278149305521467,0.106,0.158,1.388744594916273e-17,DC,CEBPZOS
4.818410620065986e-22,0.45949273972187804,-0.32526365759553155,0.258,0.301,1.6159985537577303e-17,DC,TACC1
5.28234180021077e-22,0.45831417746101977,-0.3343123123610168,0.296,0.33,1.771591792954688e-17,DC,BAG1
5.481215194046158e-22,0.4624641897685991,-0.3573402130487859,0.198,0.244,1.8382899517792006e-17,DC,TRMT10C
5.574926308268334e-22,0.4710167801372928,-0.3203738409491641,0.079,0.129,1.869718785267034e-17,DC,RPRD2
6.336355149090206e-22,0.4669764751401072,-0.34312039786259996,0.125,0.177,2.1250867899018734e-17,DC,BIN1
6.423535025558262e-22,0.4630642435747796,-0.3598147628781108,0.186,0.235,2.15432517687173e-17,DC,HECA
6.790236626685049e-22,0.4526096519772677,-0.40750181151833376,0.623,0.545,2.277309559857632e-17,DC,UBXN4
7.038221757427039e-22,0.46891432726084814,-0.32433054606388945,0.102,0.153,2.3604788130058803e-17,DC,TSNAX
7.397585582054763e-22,0.4562608733323031,-0.5013319320261244,0.41,0.391,2.4810022525095263e-17,DC,VPS4B
7.705790748824791e-22,0.4636671712218803,-0.42901692800590113,0.183,0.226,2.5843681013408582e-17,DC,DCTN3
9.417050920390896e-22,0.45879622572871487,-0.44815446389376234,0.304,0.324,3.1582905376806986e-17,DC,EMC7
9.92475953145808e-22,0.4730419407189984,-0.2632997056122695,0.062,0.111,3.328565851660411e-17,DC,LPIN1
9.989697367959511e-22,0.4683115189840868,-0.3579012911048335,0.112,0.162,3.350344703266261e-17,DC,EXOSC1
1.0289453559010933e-21,0.47267826007981795,-0.280018139677473,0.065,0.115,3.450876934621087e-17,DC,GGA2
1.0632027045677193e-21,0.4652020012238444,-0.3531360416098384,0.156,0.204,3.565769230579217e-17,DC,NDUFAF8
1.0854714242659097e-21,0.4705069603601443,-0.2988920960127049,0.086,0.137,3.640454062703008e-17,DC,TTC37
1.1960265373014716e-21,0.46537681610158654,-0.39275161201464404,0.153,0.202,4.011233800801675e-17,DC,KIAA1109
1.3656991371093876e-21,0.46389015899482616,-0.4645666779963385,0.186,0.226,4.580281766037464e-17,DC,CEP57
1.4094915780036247e-21,0.464995955086313,-0.42110751607075747,0.165,0.209,4.7271528543085566e-17,DC,BLOC1S4
1.485325628930308e-21,0.46334410733542175,-0.5282171449315558,0.197,0.236,4.981485094306467e-17,DC,CNIH1
1.544971806528342e-21,0.46735780567871565,-0.38204062388694554,0.128,0.176,5.181526444734753e-17,DC,ABT1
1.7617024154653576e-21,0.4731150510728484,-0.3048648927918717,0.064,0.112,5.908397560987717e-17,DC,ARHGAP35
1.850071428408886e-21,0.46437955550166204,-0.4094765312563986,0.174,0.22,6.204769556597722e-17,DC,BRD9
1.958298607669553e-21,0.4656239614469615,-0.40525242596182676,0.155,0.201,6.567741870402146e-17,DC,EFCAB14
2.1684934176056694e-21,0.47276758689427073,-0.28287360748187296,0.067,0.116,7.272693223965894e-17,DC,CD4
2.2896109331313207e-21,0.47077841448037816,-0.2795645784815448,0.087,0.137,7.678897147535823e-17,DC,CCDC115
2.294576899992494e-21,0.4707997439705171,-0.3103635141440815,0.086,0.136,7.695552007194826e-17,DC,UCHL5
2.6247748101375e-21,0.46658672003979806,-0.3564117201116976,0.139,0.189,8.802969758239147e-17,DC,NTMT1
2.628954421699575e-21,0.46607950054654207,-0.4527257662269539,0.151,0.196,8.816987339496034e-17,DC,STAT5B
2.6731496271701394e-21,0.4695624425499156,-0.3021482648885794,0.1,0.151,8.965209219603214e-17,DC,CDC37L1
2.7890467453039352e-21,0.4581158575687037,-0.4515148087841514,0.346,0.354,9.353904974400338e-17,DC,SERINC1
3.2097964500228566e-21,0.4548657314962172,-0.4231373045115636,0.494,0.469,1.0765015334086657e-16,DC,TAF1D
3.2424701631196868e-21,0.4564575677984981,-0.4601917360805562,0.423,0.407,1.0874596433070805e-16,DC,EIF1B
4.4798942835706886e-21,0.4560389002072418,-0.3792677223316583,0.447,0.428,1.5024669448239375e-16,DC,PNN
5.146447077980087e-21,0.46737646724176973,-0.39452249852800036,0.134,0.181,1.7260154210129617e-16,DC,ARL2
6.362695088634515e-21,0.46952767693332825,-0.336913587893404,0.106,0.155,2.1339206788262436e-16,DC,PRPSAP1
6.393550834345109e-21,0.45999792594035355,-0.42298917762709853,0.29,0.316,2.1442690788226627e-16,DC,USP8
6.616172242671899e-21,0.4684980172337943,-0.3491830046906429,0.119,0.168,2.2189318467473013e-16,DC,USP33
6.886009342018959e-21,0.46553690266895664,-0.5894839108018282,0.166,0.21,2.3094298131263183e-16,DC,RCBTB2
8.100096447701511e-21,0.4746130612936353,-0.25046844387719375,0.056,0.103,2.716610346630133e-16,DC,SAMM50
8.699388576643317e-21,0.4604026112858588,-0.44352010242622153,0.29,0.309,2.9176009408346355e-16,DC,FIS1
8.994822318039925e-21,0.45894036242924013,-0.35416676220019117,0.323,0.347,3.01668350902423e-16,DC,ARPC5L
1.0162793541764481e-20,0.4699167695282539,-0.33411039981307933,0.102,0.152,3.4083976980369716e-16,DC,PLEKHA2
1.1446137762003629e-20,0.4531172365448116,-0.2918236367941387,0.699,0.618,3.838805682620777e-16,DC,KTN1
1.3186616386004542e-20,0.4630514789064901,-0.6579429777761626,0.201,0.257,4.4225274035382032e-16,DC,CTSB
1.618647658910711e-20,0.46409243004537515,-0.4168446809316199,0.202,0.239,5.428620518454743e-16,DC,SCAMP2
1.8270356584307804e-20,0.4669638795797985,-0.41062320336126423,0.149,0.194,6.127512191245151e-16,DC,STK38
1.884772059561625e-20,0.46001609510075775,-0.48901481097554667,0.318,0.327,6.321148533357778e-16,DC,CD46
1.9442572261655413e-20,0.46942335223048703,-0.3261539474144006,0.112,0.161,6.520649885113992e-16,DC,R3HDM2
2.389859859561324e-20,0.4721297712759849,-0.28295697348350934,0.082,0.13,8.015111996996769e-16,DC,MRPL16
2.5148797977285028e-20,0.47365511133596944,-0.2576027718886444,0.068,0.115,8.434403865621853e-16,DC,ATE1
2.8393787643659763e-20,0.4747554641399812,-0.2814514061002755,0.059,0.104,9.522708499930612e-16,DC,SP140
2.901078637682275e-20,0.464689247920606,-0.39300469955367356,0.191,0.233,9.729637535058815e-16,DC,UPF3A
2.950596106101128e-20,0.4684775939634817,-0.346926712791864,0.128,0.175,9.895709220641962e-16,DC,POLR2C
3.050192497161979e-20,0.46026764322214964,-0.4793728674099186,0.318,0.326,1.0229735596981845e-15,DC,NDUFS8
3.5734203480012797e-20,0.4638302410529817,-0.5004818452242253,0.215,0.25,1.1984537163126692e-15,DC,STAM
3.829837247354122e-20,0.4577575655055928,-0.42044198311241987,0.421,0.404,1.2844508160176253e-15,DC,RTF1
4.076475919218227e-20,0.4726433054601933,-0.256104266031064,0.078,0.126,1.3671684937874091e-15,DC,MRPL19
5.2489942221303573e-20,0.4700706866385845,-0.35650332103406923,0.11,0.157,1.7604076822180792e-15,DC,SIGIRR
5.464786720258206e-20,0.474376643362758,-0.2533050768787669,0.063,0.11,1.832780170240197e-15,DC,LSG1
6.534191805659132e-20,0.4698066006525479,-0.3524050409962476,0.114,0.161,2.19143724778196e-15,DC,TBC1D2B
7.160253091909272e-20,0.4654288456535046,-0.2943987797372089,0.18,0.227,2.4014056819645316e-15,DC,SREK1IP1
7.364512826759596e-20,0.47226335762801586,-0.2578468884372543,0.083,0.133,2.4699103118386335e-15,DC,HCG18
7.874809562846703e-20,0.4664035979811889,-0.3542191974693037,0.167,0.211,2.6410536311875275e-15,DC,VPS36
8.71437845193637e-20,0.4571895347824528,-0.4681913431445338,0.485,0.441,2.92262824521042e-15,DC,SNRPB2
1.0030217921782811e-19,0.47469471955853665,-0.2554443301861812,0.063,0.109,3.3639344866075193e-15,DC,SLC25A38
1.0396645501981636e-19,0.46729220968772867,-0.2889080163565243,0.15,0.199,3.486826968454601e-15,DC,GLUD1
1.047214490722111e-19,0.46228373563707476,-0.4634476915385591,0.273,0.292,3.512147958983816e-15,DC,TIAL1
1.1475267728589048e-19,0.45800781646929695,-0.49363611868237167,0.446,0.414,3.848575290814195e-15,DC,KLF13
1.242448836220521e-19,0.4677415455086736,-0.3324566064420025,0.147,0.193,4.166924906916383e-15,DC,PARP4
1.2501941734526112e-19,0.4694710943977162,-0.41949068222829866,0.122,0.169,4.192901218925368e-15,DC,STOM
1.4034547360402152e-19,0.4572200776732851,-0.428389204115324,0.494,0.45,4.706906493731674e-15,DC,HNRNPD
1.5359838822803308e-19,0.46986682298875776,-0.3136478688050326,0.117,0.164,5.151382744391773e-15,DC,DOCK2
1.8882330386096955e-19,0.4671451653246871,-0.4054626133865405,0.163,0.205,6.3327559648891965e-15,DC,HELZ
1.9715473369596476e-19,0.4739610187204027,-0.2575488758577903,0.071,0.118,6.612175458695266e-15,DC,MAP3K3
2.8906529908761775e-19,0.46532048523844,-0.44735163431655056,0.202,0.239,9.694672000800524e-15,DC,TRIM56
2.978361045384241e-19,0.4634142503415857,-0.4718774543808312,0.257,0.277,9.988827274009668e-15,DC,PDCD2
4.591696325243228e-19,0.4661672079033908,-0.41470609529157,0.189,0.227,1.5399631135600737e-14,DC,NAA10
4.83079191070774e-19,0.4637822312972417,-0.4013589345234045,0.24,0.274,1.6201509910131618e-14,DC,ERO1A
5.063613992791766e-19,0.46959853914578686,-0.287389450289755,0.128,0.174,1.6982348609025024e-14,DC,CYBC1
5.709874973929878e-19,0.46594898101747995,-0.5120150903411642,0.199,0.233,1.9149778687566023e-14,DC,CBLB
6.935359857397765e-19,0.4648775516466964,-0.4788209623892723,0.227,0.255,2.3259809889740624e-14,DC,ERGIC2
6.93649928619452e-19,0.47064871761190485,-0.36341085759191794,0.115,0.161,2.326363130603918e-14,DC,PCNX4
7.744038439219928e-19,0.4568542841790979,-0.39164500942605374,0.589,0.512,2.5971956117455794e-14,DC,CAP1
8.895883933303828e-19,0.4757811060328427,-0.2561848099415308,0.06,0.105,2.983501553551438e-14,DC,PARP9
1.0082048616318459e-18,0.4740580230371823,-0.2771363702492915,0.077,0.122,3.3813174649408845e-14,DC,ZBTB4
1.0165966819680031e-18,0.4591347470793684,-0.33629745707304337,0.433,0.414,3.409461951984289e-14,DC,YTHDC1
1.0633722985614204e-18,0.47122758218809513,-0.2872389382921214,0.108,0.156,3.5663380149152917e-14,DC,DGKE
1.1650338248183588e-18,0.47500781204264686,-0.2600314612152044,0.067,0.113,3.907290441675812e-14,DC,SKI
1.2610465914828592e-18,0.46911727076430887,-0.35279527823696394,0.143,0.186,4.229298058515213e-14,DC,NDUFS3
1.3633984821485807e-18,0.46142815469819026,-0.4871526042463691,0.351,0.344,4.57256582942991e-14,DC,POLR2J
1.4565279650296978e-18,0.47189113007253686,-0.3313386596114273,0.104,0.149,4.8849034891166e-14,DC,STIM2
1.5299591027459934e-18,0.4583403324971275,-0.4198708546106531,0.495,0.456,5.1311768387895126e-14,DC,MT-ND6
1.6092559350479395e-18,0.46762739463739694,-0.33652157962188695,0.169,0.211,5.39712255496378e-14,DC,UBR2
1.6447458557287459e-18,0.45718357223400147,-0.46089969328283864,0.601,0.517,5.5161486509430677e-14,DC,EIF4B
1.6610978143902648e-18,0.46567451776994123,-0.31304875443040237,0.205,0.247,5.57098984990207e-14,DC,NIFK
1.984459948474635e-18,0.473914679154661,-0.27490288973599253,0.082,0.126,6.655481775194232e-14,DC,DEXI
2.2315737268263125e-18,0.4742011669743852,-0.2735634731233072,0.079,0.124,7.484251965030086e-14,DC,CISD1
2.6863353333928373e-18,0.47104705543961434,-0.32834735418173033,0.119,0.163,9.009431441132898e-14,DC,SACM1L
2.7670418830843954e-18,0.45878743410322065,-0.41714048621800337,0.502,0.45,9.280105067488446e-14,DC,SNRPD3
3.401796259136936e-18,0.4601586849606354,-0.4931152112420707,0.426,0.399,1.1408944293893457e-13,DC,ZC3H15
3.7957705483806776e-18,0.47341440900466175,-0.30414873534452425,0.09,0.135,1.2730255265159117e-13,DC,WDR46
4.377064745558648e-18,0.46974886420365536,-0.3201046047007743,0.139,0.184,1.4679799743654592e-13,DC,PAXBP1
5.806569092184461e-18,0.4666792539373685,-0.3298977629235222,0.199,0.238,1.9474071421368247e-13,DC,HM13
6.048982892166975e-18,0.4716110464715197,-0.3015619800803016,0.114,0.159,2.02870788237496e-13,DC,ANKH
7.168426947414622e-18,0.45724498727885216,-0.30934507240147946,0.663,0.568,2.404147029623916e-13,DC,PSMD8
7.198699058368933e-18,0.4660280986836585,-0.45363563459279377,0.219,0.253,2.4142996901957727e-13,DC,ATP5MC1
7.86539268043335e-18,0.46861924278718403,-0.37589849350812066,0.166,0.206,2.637895397163737e-13,DC,MEA1
8.191230231008169e-18,0.47523710455901685,-0.26084472182597634,0.073,0.117,2.74717479487552e-13,DC,MSL2
8.279662459054899e-18,0.47300820069257676,-0.33008219388136806,0.1,0.143,2.776833195517832e-13,DC,NOP14
1.1904381942219671e-17,0.46570648713632895,-0.32666571467850114,0.23,0.264,3.992491615781633e-13,DC,ACAP2
1.259275089781542e-17,0.4753187578501541,-0.2552673699609218,0.074,0.118,4.223356796109335e-13,DC,PLPP5
1.3440062393228629e-17,0.47029617919915134,-0.3455705831508062,0.14,0.182,4.5075281254410177e-13,DC,GALNT1
1.5983375220020137e-17,0.47562431209733336,-0.29162833265023147,0.073,0.115,5.360504381290354e-13,DC,ZNF480
1.720470843950961e-17,0.4725675132527189,-0.3337125604279392,0.109,0.152,5.770115116442733e-13,DC,PGRMC2
1.8367508700158694e-17,0.46413114980445397,-0.3982738994514011,0.282,0.306,6.160095067859223e-13,DC,NOP58
1.9487680297941975e-17,0.46271280237439544,-0.4356102548234019,0.346,0.345,6.53577821832378e-13,DC,RAB5IF
2.5025067665689276e-17,0.4668412315298647,-0.41482528107327504,0.217,0.247,8.392907193718869e-13,DC,THUMPD1
3.264239230599469e-17,0.47029325661534255,-0.3634226894548731,0.148,0.188,1.09476055315845e-12,DC,TUSC2
3.412297645885041e-17,0.4754552876758033,-0.27209147556094426,0.077,0.12,1.1444163844769249e-12,DC,UTP23
3.461280813926117e-17,0.4588767857864941,-0.32553087443002826,0.557,0.518,1.160844359374541e-12,DC,POLR2L
3.479964184650196e-17,0.4687219132160722,-0.37950496385894067,0.181,0.215,1.1671103882479826e-12,DC,ECHS1
4.24772511907609e-17,0.45818438410152207,-0.35620756004283516,0.666,0.575,1.4246020504357392e-12,DC,NDUFA1
4.286456384173271e-17,0.4662044375227332,-0.2945116444849821,0.23,0.266,1.4375917421240316e-12,DC,SETX
5.510727433579825e-17,0.46448354596755304,-0.4141220511102942,0.299,0.31,1.8481877666740018e-12,DC,GTF3C6
5.681097178194979e-17,0.47147700153843497,-0.32659984956093985,0.131,0.173,1.905326371623032e-12,DC,GIGYF2
5.960229033568235e-17,0.462823766057611,-0.41945288649468326,0.37,0.36,1.9989416132781145e-12,DC,HNRNPUL1
6.56771056012993e-17,0.47656958094594726,-0.2755731456941966,0.07,0.11,2.202678767656376e-12,DC,ZNF32
6.700918183696796e-17,0.4590222932564164,-0.4053789852494305,0.615,0.533,2.2473539404482312e-12,DC,ATP5ME
6.835775774237692e-17,0.4591807951825314,-0.36156214720268576,0.61,0.523,2.292582479163837e-12,DC,PSMB3
9.138416029428567e-17,0.4674409829311854,-0.39156722311590125,0.215,0.247,3.0648419679497527e-12,DC,CMC2
9.283265335916813e-17,0.4695040953227866,-0.3829437083277261,0.174,0.208,3.113421528359781e-12,DC,PIN4
1.1266786128927845e-16,0.46384472166989954,-0.4213011719288885,0.343,0.338,3.778654731919821e-12,DC,BCAP31
