CellType	gene_name	log2FoldChange_il23	log2FoldChange_il17	padj_il23	padj_il17	significant_il23	significant_il17	radar_gene	pv50_gene
CD8	STK17A	-0.13	-0.043	0.844	0.989	FALSE	FALSE	FALSE	FALSE
CD8	TMED4	-0.011	0.638	0.984	0.79	FALSE	FALSE	FALSE	FALSE
CD8	PPIA	0.222	-0.512	0.652	0.863	FALSE	FALSE	FALSE	FALSE
CD8	H2AFV	0.144	-0.196	0.629	0.937	FALSE	FALSE	FALSE	FALSE
CD8	CCM2	-0.106	0.642	0.867	0.876	FALSE	FALSE	FALSE	FALSE
CD8	UPP1	-0.161	-0.577	0.872	0.899	FALSE	FALSE	FALSE	FALSE
CD8	IKZF1	-0.411	0.439	0.431	0.84	FALSE	FALSE	FALSE	FALSE
CD8	SEC61G	0.284	0.473	0.767	0.9	FALSE	FALSE	FALSE	FALSE
CD8	CCT6A	-0.001	-0.467	0.998	0.803	FALSE	FALSE	FALSE	FALSE
CD8	CHCHD2	0.067	-1.591	0.913	0.52	FALSE	FALSE	FALSE	FALSE
CD8	SBDS	0.114	-0.887	0.903	0.681	FALSE	FALSE	FALSE	FALSE
CD8	AUTS2	-0.081	1.014	0.943	0.714	FALSE	FALSE	FALSE	FALSE
CD8	BAZ1B	-0.088	0.067	0.922	0.984	FALSE	FALSE	FALSE	FALSE
CD8	EIF4H	-0.191	1.13	0.715	0.613	FALSE	FALSE	FALSE	FALSE
CD8	GTF2I	-0.118	1.333	0.83	0.557	FALSE	FALSE	FALSE	FALSE
CD8	MDH2	0.089	0.405	0.924	0.91	FALSE	FALSE	FALSE	FALSE
CD8	RSBN1L	-0.388	-0.07	0.237	0.982	FALSE	FALSE	FALSE	FALSE
CD8	TMEM243	-0.433	-0.558	0.335	0.747	FALSE	FALSE	FALSE	FALSE
CD8	SRI	0.2	-0.513	0.652	0.815	FALSE	FALSE	FALSE	FALSE
CD8	AKAP9	0.151	-0.177	0.808	0.952	FALSE	FALSE	FALSE	FALSE
CD8	FAM133B	0.061	-0.247	0.937	0.942	FALSE	FALSE	FALSE	FALSE
CD8	SAMD9	0.488	0.346	0.335	0.937	FALSE	FALSE	FALSE	FALSE
CD8	BRI3	-0.032	-0.886	0.977	0.743	FALSE	FALSE	FALSE	FALSE
CD8	ARPC1B	0.323	-1.006	0.327	0.821	FALSE	FALSE	FALSE	FALSE
CD8	PDAP1	0.071	-0.399	0.94	0.925	FALSE	FALSE	FALSE	FALSE
CD8	BUD31	0.273	-1.626	0.476	0.491	FALSE	FALSE	FALSE	FALSE
CD8	COPS6	0.032	-0.235	0.969	0.941	FALSE	FALSE	FALSE	FALSE
CD8	LAMTOR4	0.19	0.055	0.687	0.989	FALSE	FALSE	FALSE	FALSE
CD8	PPP1R35	0.047	-0.646	0.962	0.908	FALSE	FALSE	FALSE	FALSE
CD8	GNB2	-0.239	0.23	0.612	0.968	FALSE	FALSE	FALSE	FALSE
CD8	TRIM56	0.014	0.838	0.986	0.771	FALSE	FALSE	FALSE	FALSE
CD8	ZNHIT1	0.12	-0.566	0.893	0.864	FALSE	FALSE	FALSE	FALSE
CD8	FIS1	-0.13	-0.222	0.863	0.951	FALSE	FALSE	FALSE	FALSE
CD8	POLR2J	0.133	-1.018	0.839	0.676	FALSE	FALSE	FALSE	FALSE
CD8	KMT2E	-0.136	0.201	0.827	0.941	FALSE	FALSE	FALSE	FALSE
CD8	SRPK2	-0.097	0.22	0.909	0.938	FALSE	FALSE	FALSE	FALSE
CD8	SYPL1	-0.039	0.026	0.976	0.996	FALSE	FALSE	FALSE	FALSE
CD8	NAMPT	-0.158	-0.049	0.92	0.991	FALSE	FALSE	FALSE	FALSE
CD8	MDFIC	-0.1	-0.103	0.916	0.981	FALSE	FALSE	FALSE	FALSE
CD8	TES	0.107	0.041	0.941	0.994	FALSE	FALSE	FALSE	FALSE
CD8	CAPZA2	0.022	-0.33	0.977	0.921	FALSE	FALSE	FALSE	FALSE
CD8	LSM8	0.067	0.053	0.943	0.987	FALSE	FALSE	FALSE	FALSE
CD8	NDUFA5	0.362	-0.335	0.431	0.944	FALSE	FALSE	FALSE	FALSE
CD8	ARF5	0.136	-0.365	0.927	0.942	FALSE	FALSE	FALSE	FALSE
CD8	ATP6V1F	0.035	-0.665	0.966	0.764	FALSE	FALSE	FALSE	FALSE
CD8	CNOT4	-0.255	-0.489	0.618	0.873	FALSE	FALSE	FALSE	FALSE
CD8	MTPN	0.038	-0.153	0.954	0.968	FALSE	FALSE	FALSE	FALSE
CD8	ZC3HAV1	-0.347	0.311	0.453	0.921	FALSE	FALSE	FALSE	FALSE
CD8	NDUFB2	0.341	-0.991	0.459	0.676	FALSE	FALSE	FALSE	FALSE
CD8	SSBP1	0.079	0.304	0.902	0.927	FALSE	FALSE	FALSE	FALSE
CD8	TRBC1	0.418	-0.102	0.38	0.973	FALSE	FALSE	FALSE	FALSE
CD8	TRBC2	0.528	-1.117	0.096	0.67	FALSE	FALSE	FALSE	FALSE
CD8	GSTK1	0.153	0.219	0.772	0.952	FALSE	FALSE	FALSE	FALSE
CD8	GIMAP7	-0.392	-1.389	0.379	0.451	FALSE	FALSE	FALSE	FALSE
CD8	GIMAP4	-0.252	-0.503	0.602	0.874	FALSE	FALSE	FALSE	FALSE
CD8	GIMAP6	-0.173	1.028	0.775	0.764	FALSE	FALSE	FALSE	FALSE
CD8	GIMAP2	-0.311	-0.519	0.435	0.876	FALSE	FALSE	FALSE	FALSE
CD8	GIMAP1	-0.66	-0.512	0.131	0.868	FALSE	FALSE	FALSE	FALSE
CD8	NUB1	0.463	-0.541	0.317	0.872	FALSE	FALSE	FALSE	FALSE
CD8	RHEB	-0.068	-1.817	0.936	0.464	FALSE	FALSE	FALSE	FALSE
CD8	KMT2C	0.053	0.307	0.962	0.919	FALSE	FALSE	FALSE	FALSE
CD8	RBM33	-0.079	0.731	0.913	0.802	FALSE	FALSE	FALSE	FALSE
CD8	DNAJB6	0.017	-0.302	0.978	0.905	FALSE	FALSE	FALSE	FALSE
CD8	PRKX	0.104	-0.364	0.952	0.921	FALSE	FALSE	FALSE	FALSE
CD8	MSL3	0.069	0.131	0.943	0.976	FALSE	FALSE	FALSE	FALSE
CD8	TMSB4X	0.263	-0.088	0.597	0.98	FALSE	FALSE	FALSE	FALSE
CD8	SYAP1	-0.051	-1.288	0.962	0.574	FALSE	FALSE	FALSE	FALSE
CD8	RBBP7	-0.049	-0.256	0.947	0.915	FALSE	FALSE	FALSE	FALSE
CD8	SH3KBP1	-0.052	-0.145	0.943	0.965	FALSE	FALSE	FALSE	FALSE
CD8	EIF1AX	0.252	-0.414	0.674	0.88	FALSE	FALSE	FALSE	FALSE
CD8	RPS6KA3	-0.101	0.035	0.902	0.994	FALSE	FALSE	FALSE	FALSE
CD8	SAT1	-0.372	-1.434	0.517	0.431	FALSE	FALSE	FALSE	FALSE
CD8	EIF2S3	-0.133	-0.654	0.851	0.731	FALSE	FALSE	FALSE	FALSE
CD8	DYNLT3	0.329	0.161	0.56	0.968	FALSE	FALSE	FALSE	FALSE
CD8	ATP6AP2	-0.16	0.125	0.83	0.968	FALSE	FALSE	FALSE	FALSE
CD8	DDX3X	-0.025	0.447	0.979	0.83	FALSE	FALSE	FALSE	FALSE
CD8	NDUFB11	0.109	-1.264	0.827	0.675	FALSE	FALSE	FALSE	FALSE
CD8	TIMP1	0.268	-1.09	0.846	0.716	FALSE	FALSE	FALSE	FALSE
CD8	UXT	-0.185	-0.128	0.78	0.968	FALSE	FALSE	FALSE	FALSE
CD8	WAS	0.177	0.455	0.767	0.917	FALSE	FALSE	FALSE	FALSE
CD8	PLP2	0.205	-1.468	0.601	0.509	FALSE	FALSE	FALSE	FALSE
CD8	SMC1A	-0.031	0.437	0.978	0.886	FALSE	FALSE	FALSE	FALSE
CD8	MAGED2	0.023	1.035	0.978	0.732	FALSE	FALSE	FALSE	FALSE
CD8	MSN	0.07	1.187	0.913	0.531	FALSE	FALSE	FALSE	FALSE
CD8	IGBP1	-0.251	-1.182	0.652	0.564	FALSE	FALSE	FALSE	FALSE
CD8	IL2RG	0.489	-0.893	0.289	0.587	FALSE	FALSE	FALSE	FALSE
CD8	NONO	0.025	-0.048	0.977	0.987	FALSE	FALSE	FALSE	FALSE
CD8	OGT	0.026	0.267	0.978	0.937	FALSE	FALSE	FALSE	FALSE
CD8	CXCR3	0.528	1.082	0.466	0.787	FALSE	FALSE	FALSE	FALSE
CD8	PIN4	0.276	0.609	0.777	0.851	FALSE	FALSE	FALSE	FALSE
CD8	RPS4X	-0.16	-1.036	0.652	0.729	FALSE	FALSE	FALSE	FALSE
CD8	XIST	0.276	1.749	0.98	0.768	FALSE	FALSE	FALSE	FALSE
CD8	FTX	0.007	-0.38	0.99	0.946	FALSE	FALSE	FALSE	FALSE
CD8	ATRX	-0.112	0.196	0.862	0.953	FALSE	FALSE	FALSE	FALSE
CD8	COX7B	0.368	-0.572	0.358	0.828	FALSE	FALSE	FALSE	FALSE
CD8	PGK1	-0.076	-0.111	0.957	0.97	FALSE	FALSE	FALSE	FALSE
CD8	P2RY10	-0.004	0.301	0.993	0.933	FALSE	FALSE	FALSE	FALSE
CD8	GPR174	0.335	-0.743	0.652	0.868	FALSE	FALSE	FALSE	FALSE
CD8	ITM2A	0.166	-0.776	0.909	0.551	FALSE	FALSE	FALSE	FALSE
CD8	SH3BGRL	0.18	-0.362	0.726	0.898	FALSE	FALSE	FALSE	FALSE
CD8	RPL36A	0.765	-0.376	0.056	0.92	FALSE	FALSE	FALSE	FALSE
CD8	TSC22D3	-1.233	-0.38	0.264	0.89	FALSE	FALSE	TRUE	FALSE
CD8	SLC25A5	-0.175	-0.328	0.759	0.899	FALSE	FALSE	FALSE	FALSE
CD8	UBE2A	0.306	-0.791	0.335	0.744	FALSE	FALSE	FALSE	FALSE
CD8	SEPT6	0.027	0.456	0.977	0.844	FALSE	FALSE	FALSE	FALSE
CD8	RPL39	0.406	-0.458	0.517	0.871	FALSE	FALSE	FALSE	FALSE
CD8	NDUFA1	0.579	-0.527	0.327	0.839	FALSE	FALSE	FALSE	FALSE
CD8	NKAP	-0.442	0.008	0.299	0.999	FALSE	FALSE	FALSE	FALSE
CD8	THOC2	0.118	-0.475	0.851	0.889	FALSE	FALSE	FALSE	FALSE
CD8	STAG2	0.127	-0.213	0.823	0.968	FALSE	FALSE	FALSE	FALSE
CD8	SH2D1A	0.165	-0.654	0.846	0.821	FALSE	FALSE	FALSE	FALSE
CD8	RBMX	0.309	0.047	0.652	0.987	FALSE	FALSE	FALSE	FALSE
CD8	IDS	0.063	0.747	0.92	0.656	FALSE	FALSE	FALSE	FALSE
CD8	BCAP31	0.156	0.145	0.79	0.965	FALSE	FALSE	FALSE	FALSE
CD8	SSR4	-0.084	-1.019	0.863	0.678	FALSE	FALSE	FALSE	FALSE
CD8	NAA10	0.078	-0.902	0.927	0.815	FALSE	FALSE	FALSE	FALSE
CD8	MECP2	0.3	-0.111	0.652	0.974	FALSE	FALSE	FALSE	FALSE
CD8	FLNA	0.406	1.965	0.38	0.544	FALSE	FALSE	FALSE	FALSE
CD8	RPL10	-0.25	-0.689	0.612	0.717	FALSE	FALSE	FALSE	FALSE
CD8	FAM50A	0.162	-0.092	0.75	0.987	FALSE	FALSE	FALSE	FALSE
CD8	VBP1	0.526	-0.549	0.124	0.886	FALSE	FALSE	FALSE	FALSE
CD8	ERICH1	-0.265	-0.048	0.612	0.987	FALSE	FALSE	FALSE	FALSE
CD8	MFHAS1	0.303	0.073	0.811	0.986	FALSE	FALSE	FALSE	FALSE
CD8	CNOT7	0.208	-0.753	0.629	0.679	FALSE	FALSE	FALSE	FALSE
CD8	PCM1	-0.084	0.158	0.9	0.946	FALSE	FALSE	FALSE	FALSE
CD8	BNIP3L	-0.416	-0.294	0.517	0.903	FALSE	FALSE	FALSE	FALSE
CD8	DUSP4	-0.144	0.706	0.94	0.774	FALSE	FALSE	FALSE	FALSE
CD8	SARAF	-0.24	-0.358	0.643	0.894	FALSE	FALSE	FALSE	TRUE
CD8	LEPROTL1	-0.233	-0.271	0.597	0.888	FALSE	FALSE	FALSE	FALSE
CD8	LSM1	0.125	-1.315	0.849	0.507	FALSE	FALSE	FALSE	FALSE
CD8	TACC1	-0.205	-0.069	0.781	0.987	FALSE	FALSE	FALSE	FALSE
CD8	PLEKHA2	0.345	-0.879	0.612	0.758	FALSE	FALSE	FALSE	FALSE
CD8	GOLGA7	0.114	-0.895	0.862	0.666	FALSE	FALSE	FALSE	FALSE
CD8	KAT6A	0.172	0.005	0.803	0.999	FALSE	FALSE	FALSE	FALSE
CD8	VDAC3	0.259	-0.34	0.542	0.888	FALSE	FALSE	FALSE	FALSE
CD8	HOOK3	-0.109	0.426	0.912	0.886	FALSE	FALSE	FALSE	FALSE
CD8	CEBPD	-0.738	-2.605	0.27	0.428	FALSE	FALSE	FALSE	TRUE
CD8	PRKDC	-0.263	0.307	0.518	0.922	FALSE	FALSE	FALSE	FALSE
CD8	PCMTD1	0.045	0.616	0.952	0.867	FALSE	FALSE	FALSE	FALSE
CD8	RB1CC1	-0.023	0.469	0.977	0.867	FALSE	FALSE	FALSE	FALSE
CD8	TCEA1	0.007	0.033	0.989	0.991	FALSE	FALSE	FALSE	FALSE
CD8	RPS20	0.101	-0.417	0.887	0.883	FALSE	FALSE	FALSE	FALSE
CD8	SDCBP	0.066	-0.605	0.943	0.841	FALSE	FALSE	FALSE	FALSE
CD8	RAB2A	-0.043	-1.098	0.951	0.617	FALSE	FALSE	FALSE	FALSE
CD8	TRAM1	-0.029	-0.486	0.971	0.823	FALSE	FALSE	FALSE	FALSE
CD8	RPL7	0.074	-0.914	0.943	0.793	FALSE	FALSE	FALSE	FALSE
CD8	PAG1	-0.338	1.412	0.552	0.504	FALSE	FALSE	FALSE	FALSE
CD8	C8orf59	0.431	-0.271	0.439	0.925	FALSE	FALSE	FALSE	FALSE
CD8	CPNE3	-0.03	-0.149	0.976	0.966	FALSE	FALSE	FALSE	FALSE
CD8	OTUD6B-AS1	0.379	-0.912	0.439	0.816	FALSE	FALSE	FALSE	FALSE
CD8	UQCRB	0.317	0.302	0.552	0.938	FALSE	FALSE	FALSE	FALSE
CD8	MTDH	-0.183	0.92	0.629	0.557	FALSE	FALSE	FALSE	FALSE
CD8	RPL30	0.112	-0.977	0.909	0.762	FALSE	FALSE	FALSE	FALSE
CD8	COX6C	0.289	-0.621	0.552	0.831	FALSE	FALSE	FALSE	FALSE
CD8	POLR2K	0.389	-0.646	0.494	0.876	FALSE	FALSE	FALSE	FALSE
CD8	RNF19A	-0.058	0.129	0.94	0.965	FALSE	FALSE	FALSE	FALSE
CD8	PABPC1	-0.184	-0.117	0.703	0.97	FALSE	FALSE	FALSE	FALSE
CD8	YWHAZ	0.199	-0.051	0.668	0.984	FALSE	FALSE	FALSE	FALSE
CD8	ZNF706	-0.122	-0.712	0.844	0.717	FALSE	FALSE	FALSE	FALSE
CD8	EIF3E	-0.465	-0.907	0.229	0.681	FALSE	FALSE	FALSE	FALSE
CD8	ENY2	0.086	-0.162	0.905	0.96	FALSE	FALSE	FALSE	FALSE
CD8	EIF3H	-0.068	-0.976	0.913	0.557	FALSE	FALSE	FALSE	FALSE
CD8	RAD21	0.077	0.071	0.888	0.981	FALSE	FALSE	FALSE	FALSE
CD8	NDUFB9	0.193	-0.54	0.722	0.795	FALSE	FALSE	FALSE	FALSE
CD8	FAM49B	0.032	-0.853	0.964	0.67	FALSE	FALSE	FALSE	FALSE
CD8	PHF20L1	-0.102	0.109	0.913	0.974	FALSE	FALSE	FALSE	FALSE
CD8	SLA	-0.205	0.173	0.737	0.946	FALSE	FALSE	FALSE	FALSE
CD8	AGO2	-0.247	0.461	0.713	0.864	FALSE	FALSE	FALSE	FALSE
CD8	LY6E	0.294	-0.934	0.698	0.851	FALSE	FALSE	FALSE	FALSE
CD8	EEF1D	-0.164	-0.008	0.701	0.999	FALSE	FALSE	FALSE	FALSE
CD8	MAF1	-0.039	0.246	0.976	0.968	FALSE	FALSE	FALSE	FALSE
CD8	VPS28	-0.214	-0.901	0.713	0.816	FALSE	FALSE	FALSE	FALSE
CD8	RPL8	-0.199	0.032	0.722	0.996	FALSE	FALSE	FALSE	FALSE
CD8	DOCK8	-0.229	1.07	0.541	0.497	FALSE	FALSE	FALSE	FALSE
CD8	SMARCA2	-0.292	1.065	0.652	0.602	FALSE	FALSE	FALSE	FALSE
CD8	PSIP1	0.035	0.465	0.97	0.817	FALSE	FALSE	FALSE	FALSE
CD8	PLIN2	-0.044	-0.516	0.964	0.841	FALSE	FALSE	FALSE	FALSE
CD8	RPS6	0.045	-0.097	0.964	0.976	FALSE	FALSE	FALSE	FALSE
CD8	MLLT3	0.042	-0.641	0.973	0.776	FALSE	FALSE	FALSE	FALSE
CD8	NDUFB6	0.369	-0.412	0.377	0.898	FALSE	FALSE	FALSE	FALSE
CD8	DNAJA1	0.133	-0.42	0.746	0.871	FALSE	FALSE	FALSE	FALSE
CD8	SMU1	0.328	-0.431	0.474	0.894	FALSE	FALSE	FALSE	FALSE
CD8	BAG1	-0.02	0.881	0.977	0.773	FALSE	FALSE	FALSE	FALSE
CD8	CHMP5	0.083	-0.272	0.937	0.927	FALSE	FALSE	FALSE	FALSE
CD8	DCTN3	0.188	-0.359	0.68	0.911	FALSE	FALSE	FALSE	FALSE
CD8	VCP	-0.002	1.217	0.997	0.663	FALSE	FALSE	FALSE	FALSE
CD8	CCDC107	-0.079	-1.875	0.909	0.647	FALSE	FALSE	FALSE	FALSE
CD8	TLN1	0.072	0.863	0.943	0.794	FALSE	FALSE	FALSE	FALSE
CD8	CLTA	-0.024	-0.023	0.976	0.996	FALSE	FALSE	FALSE	FALSE
CD8	ZFAND5	-0.066	0.123	0.929	0.965	FALSE	FALSE	FALSE	FALSE
CD8	ANXA1	0.524	0.421	0.384	0.908	FALSE	FALSE	FALSE	FALSE
CD8	OSTF1	0.094	-1.592	0.923	0.418	FALSE	FALSE	FALSE	FALSE
CD8	TLE4	0.294	0.799	0.56	0.753	FALSE	FALSE	FALSE	FALSE
CD8	HNRNPK	0.266	0.183	0.311	0.96	FALSE	FALSE	FALSE	FALSE
CD8	ISCA1	-0.178	-0.667	0.722	0.783	FALSE	FALSE	FALSE	FALSE
CD8	SEMA4D	-0.369	-0.04	0.698	0.991	FALSE	FALSE	FALSE	FALSE
CD8	FGD3	0.348	1.035	0.612	0.774	FALSE	FALSE	FALSE	FALSE
CD8	SUSD3	-0.073	-1.033	0.957	0.819	FALSE	FALSE	FALSE	FALSE
CD8	CARD19	0.088	-2.105	0.902	0.5	FALSE	FALSE	FALSE	FALSE
CD8	ANP32B	-0.194	-0.522	0.623	0.819	FALSE	FALSE	FALSE	FALSE
CD8	SEC61B	0.01	-1.114	0.986	0.616	FALSE	FALSE	FALSE	FALSE
CD8	ERP44	0.274	-0.863	0.591	0.721	FALSE	FALSE	FALSE	FALSE
CD8	TXN	0.129	0.447	0.913	0.893	FALSE	FALSE	FALSE	FALSE
CD8	PTBP3	0.238	0.84	0.662	0.778	FALSE	FALSE	FALSE	FALSE
CD8	CDC26	0.109	0.474	0.899	0.851	FALSE	FALSE	FALSE	FALSE
CD8	POLE3	0.035	1.316	0.964	0.554	FALSE	FALSE	FALSE	FALSE
CD8	AKNA	-0.069	0.192	0.932	0.942	FALSE	FALSE	FALSE	FALSE
CD8	ATP6V1G1	-0.089	-1.128	0.878	0.558	FALSE	FALSE	FALSE	FALSE
CD8	RAB14	0.218	-0.228	0.567	0.945	FALSE	FALSE	FALSE	FALSE
CD8	STOM	0.034	0.79	0.977	0.754	FALSE	FALSE	FALSE	FALSE
CD8	PSMB7	0.257	-0.694	0.612	0.802	FALSE	FALSE	FALSE	FALSE
CD8	RPL35	0.27	-0.896	0.518	0.772	FALSE	FALSE	FALSE	FALSE
CD8	ARPC5L	-0.263	-1.353	0.532	0.659	FALSE	FALSE	FALSE	FALSE
CD8	HSPA5	-0.031	0.62	0.978	0.795	FALSE	FALSE	FALSE	FALSE
CD8	RPL12	-0.007	-0.475	0.987	0.863	FALSE	FALSE	FALSE	FALSE
CD8	FAM102A	-0.195	1.423	0.846	0.52	FALSE	FALSE	FALSE	FALSE
CD8	C9orf16	-0.035	-3.154	0.958	0.363	FALSE	FALSE	FALSE	FALSE
CD8	SPTAN1	0.167	1.352	0.816	0.52	FALSE	FALSE	FALSE	FALSE
CD8	SET	0.159	0.5	0.647	0.837	FALSE	FALSE	FALSE	FALSE
CD8	C9orf78	0.354	-0.046	0.463	0.983	FALSE	FALSE	FALSE	FALSE
CD8	FNBP1	0.196	0.723	0.72	0.649	FALSE	FALSE	FALSE	FALSE
CD8	PRRC2B	0.092	1.732	0.913	0.431	FALSE	FALSE	FALSE	FALSE
CD8	SETX	0.182	-0.341	0.83	0.936	FALSE	FALSE	FALSE	FALSE
CD8	RALGDS	0.003	2.039	0.997	0.488	FALSE	FALSE	FALSE	FALSE
CD8	RPL7A	-0.124	-0.152	0.844	0.951	FALSE	FALSE	FALSE	FALSE
CD8	SURF4	-0.264	0.403	0.635	0.919	FALSE	FALSE	FALSE	FALSE
CD8	SNHG7	-0.551	-0.25	0.498	0.951	FALSE	FALSE	FALSE	FALSE
CD8	PHPT1	0.326	-0.945	0.612	0.753	FALSE	FALSE	FALSE	FALSE
CD8	EDF1	0.078	-0.224	0.887	0.948	FALSE	FALSE	FALSE	FALSE
CD8	DPP7	-0.218	1.522	0.718	0.677	FALSE	FALSE	FALSE	FALSE
CD8	SSNA1	-0.115	-0.774	0.863	0.843	FALSE	FALSE	FALSE	FALSE
CD8	TUBB4B	0.2	1.543	0.746	0.602	FALSE	FALSE	FALSE	FALSE
CD8	MRPL41	0.115	-1.064	0.804	0.803	FALSE	FALSE	FALSE	FALSE
CD8	PSMD13	0.043	0.13	0.965	0.976	FALSE	FALSE	FALSE	FALSE
CD8	IFITM2	-0.15	-1.627	0.903	0.477	FALSE	FALSE	FALSE	FALSE
CD8	IFITM1	0.951	-0.836	0.612	0.677	FALSE	FALSE	FALSE	FALSE
CD8	RNH1	0.028	1.382	0.977	0.652	FALSE	FALSE	FALSE	FALSE
CD8	TALDO1	0	0.841	1	0.752	FALSE	FALSE	FALSE	FALSE
CD8	RPLP2	0.227	-1.115	0.652	0.678	FALSE	FALSE	FALSE	FALSE
CD8	POLR2L	0.831	-1.435	0.023	0.598	TRUE	FALSE	FALSE	FALSE
CD8	CTSD	-0.072	-1.073	0.94	0.826	FALSE	FALSE	FALSE	FALSE
CD8	LSP1	0.344	1.025	0.444	0.786	FALSE	FALSE	FALSE	FALSE
CD8	CD81	-0.115	0.036	0.878	0.995	FALSE	FALSE	FALSE	FALSE
CD8	NAP1L4	-0.107	-0.841	0.846	0.739	FALSE	FALSE	TRUE	TRUE
CD8	RHOG	-0.21	0.112	0.557	0.979	FALSE	FALSE	FALSE	FALSE
CD8	TRIM22	0.295	0.383	0.517	0.885	FALSE	FALSE	FALSE	FALSE
CD8	TAF10	0.041	-1.505	0.964	0.683	FALSE	FALSE	FALSE	FALSE
CD8	EIF3F	-0.132	-0.175	0.823	0.957	FALSE	FALSE	FALSE	FALSE
CD8	RPL27A	0.052	-0.743	0.97	0.773	FALSE	FALSE	FALSE	FALSE
CD8	EIF4G2	0.128	0.56	0.839	0.797	FALSE	FALSE	FALSE	FALSE
CD8	USP47	-0.104	0.639	0.903	0.786	FALSE	FALSE	FALSE	FALSE
CD8	COPB1	0.396	-0.237	0.442	0.945	FALSE	FALSE	FALSE	FALSE
CD8	PSMA1	-0.019	-0.166	0.977	0.966	FALSE	FALSE	FALSE	FALSE
CD8	PDE3B	-0.509	0.38	0.359	0.89	FALSE	FALSE	TRUE	FALSE
CD8	C11orf58	0.161	-0.941	0.652	0.657	FALSE	FALSE	FALSE	FALSE
CD8	RPS13	0.049	-0.433	0.964	0.887	FALSE	FALSE	FALSE	FALSE
CD8	LDHA	-0.137	-0.362	0.887	0.884	FALSE	FALSE	FALSE	FALSE
CD8	SPTY2D1	0.188	-1.017	0.745	0.729	FALSE	FALSE	FALSE	FALSE
CD8	HTATIP2	0.099	-0.227	0.922	0.95	FALSE	FALSE	FALSE	FALSE
CD8	SVIP	0.349	-2.796	0.612	0.264	FALSE	FALSE	FALSE	FALSE
CD8	ARL14EP	-0.091	-0.787	0.953	0.731	FALSE	FALSE	FALSE	FALSE
CD8	EIF3M	-0.135	-0.006	0.83	0.998	FALSE	FALSE	FALSE	FALSE
CD8	CAPRIN1	-0.012	1.099	0.984	0.513	FALSE	FALSE	FALSE	FALSE
CD8	CD44	-0.078	-0.081	0.909	0.977	FALSE	FALSE	FALSE	FALSE
CD8	DGKZ	-0.346	1.786	0.475	0.468	FALSE	FALSE	FALSE	FALSE
CD8	PSMC3	0.387	-0.088	0.359	0.986	FALSE	FALSE	FALSE	FALSE
CD8	CELF1	-0.127	1.53	0.846	0.418	FALSE	FALSE	FALSE	FALSE
CD8	FNBP4	-0.157	0.258	0.909	0.921	FALSE	FALSE	FALSE	FALSE
CD8	LPXN	0.403	-0.841	0.517	0.702	FALSE	FALSE	FALSE	FALSE
CD8	CD6	0.089	0.802	0.94	0.799	FALSE	FALSE	FALSE	FALSE
CD8	TMEM258	0.278	-0.97	0.612	0.644	FALSE	FALSE	FALSE	FALSE
CD8	FTH1	-0.314	-3.442	0.524	0.371	FALSE	FALSE	FALSE	TRUE
CD8	AHNAK	0.404	0.136	0.519	0.973	FALSE	FALSE	FALSE	FALSE
CD8	UBXN1	-0.252	0.329	0.566	0.941	FALSE	FALSE	FALSE	FALSE
CD8	POLR2G	0.197	-0.721	0.825	0.777	FALSE	FALSE	FALSE	FALSE
CD8	TMEM179B	0.386	-0.403	0.303	0.876	FALSE	FALSE	FALSE	FALSE
CD8	SLC3A2	0.074	0.843	0.94	0.837	FALSE	FALSE	FALSE	FALSE
CD8	RARRES3	0.507	-1.566	0.597	0.546	FALSE	FALSE	FALSE	FALSE
CD8	RTN3	0.011	0.037	0.989	0.994	FALSE	FALSE	FALSE	FALSE
CD8	COX8A	0.265	-0.61	0.453	0.856	FALSE	FALSE	FALSE	FALSE
CD8	STIP1	-0.012	0.967	0.984	0.73	FALSE	FALSE	FALSE	FALSE
CD8	FERMT3	0.08	1.843	0.943	0.514	FALSE	FALSE	FALSE	FALSE
CD8	VEGFB	-0.045	0.487	0.964	0.923	FALSE	FALSE	FALSE	FALSE
CD8	FKBP2	0.256	-0.574	0.541	0.861	FALSE	FALSE	FALSE	FALSE
CD8	PPP1R14B	-0.182	-2.279	0.872	0.395	FALSE	FALSE	FALSE	FALSE
CD8	TRMT112	0.34	-0.611	0.566	0.786	FALSE	FALSE	FALSE	FALSE
CD8	PRDX5	0.064	-0.247	0.94	0.945	FALSE	FALSE	FALSE	FALSE
CD8	SF1	-0.172	0.733	0.715	0.774	FALSE	FALSE	FALSE	FALSE
CD8	FAU	-0.052	-0.824	0.95	0.774	FALSE	FALSE	FALSE	FALSE
CD8	NEAT1	-0.649	-0.35	0.096	0.923	FALSE	FALSE	TRUE	FALSE
CD8	MALAT1	0.156	-0.095	0.75	0.981	FALSE	FALSE	FALSE	FALSE
CD8	FAM89B	0.155	-0.967	0.83	0.848	FALSE	FALSE	FALSE	FALSE
CD8	RNASEH2C	0.141	-1.737	0.83	0.554	FALSE	FALSE	FALSE	FALSE
CD8	CFL1	0.218	-1.068	0.519	0.696	FALSE	FALSE	FALSE	FALSE
CD8	CCDC85B	-0.192	1.021	0.75	0.856	FALSE	FALSE	FALSE	FALSE
CD8	DRAP1	0.224	-1.09	0.612	0.721	FALSE	FALSE	FALSE	FALSE
CD8	BANF1	0.079	-1.011	0.936	0.619	FALSE	FALSE	FALSE	FALSE
